"Time","National Debt - Daily USA  - Debt  - $"
"20150717",18151862792175.02
"20150716",18151873074142.99
"20150715",18151869674750.53
"20150714",18151879901274.20
"20150713",18151890180391.62
"20150710",18151921010337.51
"20150709",18151931284495.35
"20150708",18151929875352.39
"20150707",18151940155226.04
"20150706",18151950433860.76
"20150703",18151981262337.43
"20150702",18151991536019.17
"20150701",18151987220640.45
"20150630",18151997510872.44
"20150629",18152670293644.04
"20150626",18152701159226.79
"20150625",18152711443291.54
"20150624",18152638051615.33
"20150623",18152648277344.06
"20150622",18152658501837.30
"20150619",18152689167905.61
"20150618",18152699387458.77
"20150617",18152696919060.40
"20150616",18152707189859.83
"20150615",18152717537302.13
"20150612",18152748464829.10
"20150611",18152758771144.62
"20150610",18152758342047.24
"20150609",18152768664619.57
"20150608",18152778985959.44
"20150605",18152809942589.13
"20150604",18152820259005.52
"20150603",18152821344452.95
"20150602",18152831123420.51
"20150601",18152841401259.20
"20150529",18152851678150.27
"20150528",18152383244725.26
"20150527",18152317304208.14
"20150526",18152327453268.84
"20150522",18152368037290.20
"20150521",18152378180209.21
"20150520",18152377261644.63
"20150519",18152387397784.08
"20150518",18152397532696.23
"20150515",18152427930102.27
"20150514",18152438060107.24
"20150513",18152436458301.62
"20150512",18152446693102.28
"20150511",18152456926656.13
"20150508",18152487619906.99
"20150507",18152497848547.71
"20150506",18152498688867.48
"20150505",18152508931605.44
"20150504",18152519173098.52
"20150501",18152549890270.99
"20150430",18152560126787.71
"20150429",18151888501207.83
"20150428",18151898676069.23
"20150427",18151908849687.15
"20150424",18151939363157.16
"20150423",18151949531837.77
"20150422",18151946904041.66
"20150421",18151957061585.57
"20150420",18151967217887.84
"20150417",18151997679396.05
"20150416",18152007830734.07
"20150415",18152003466281.43
"20150414",18152013569439.51
"20150413",18152023729666.57
"20150410",18152054202954.52
"20150409",18152064358207.58
"20150408",18152061396456.98
"20150407",18152071523374.83
"20150406",18152081649050.21
"20150403",18152112019695.11
"20150402",18152122140432.21
"20150401",18152046284380.77
"20150331",18152056197489.27
"20150330",18152327875384.93
"20150327",18152357604289.34
"20150326",18152367511357.61
"20150325",18152362814977.42
"20150324",18152372692901.05
"20150323",18152382569585.32
"20150320",18152412192314.93
"20150319",18152422064045.46
"20150318",18152408635055.51
"20150317",18152418378331.44
"20150316",18152428120668.55
"20150313",18152457339107.97
"20150312",18153816304576.28
"20150311",18148968934412.10
"20150310",18155726801056.46
"20150309",18150077808750.34
"20150306",18146997769289.23
"20150305",18147256483854.60
"20150304",18149661959194.69
"20150303",18149954531765.07
"20150302",18153537817364.77
"20150227",18155853840783.67
"20150226",18149752816959.60
"20150225",18133356358144.49
"20150224",18148105006223.08
"20150223",18141409083212.36
"20150220",18140525203303.60
"20150219",18138459241907.59
"20150218",18122881555570.98
"20150217",18122443088634.22
"20150213",18136847747421.82
"20150212",18136906268079.51
"20150211",18120851078035.52
"20150210",18132368869938.98
"20150209",18128511342681.14
"20150206",18124962972729.90
"20150205",18125876697430.99
"20150204",18099980277424.32
"20150203",18098502229899.76
"20150202",18099042237253.89
"20150130",18082294157510.20
"20150129",18085063837781.82
"20150128",18082591078060.27
"20150127",18095120088870.92
"20150126",18087727352703.72
"20150123",18086335602055.12
"20150122",18087425445178.53
"20150121",18083464106854.21
"20150120",18086048044499.39
"20150116",18080794482225.47
"20150115",18079608395519.69
"20150114",18081478613745.94
"20150113",18092170790087.37
"20150112",18086946763085.79
"20150109",18085826074241.57
"20150108",18084817920825.53
"20150107",18098260560760.27
"20150106",18097814959110.13
"20150105",18091316381602.62
"20150102",18080612655244.26
"20141231",18141444135563.30
"20141230",18043862247389.05
"20141229",18039456080782.95
"20141226",18030113356076.05
"20141224",18032267753648.54
"20141223",18044495047811.88
"20141222",18031021541347.52
"20141219",18027956621353.29
"20141218",18029014745208.99
"20141217",18027975066340.95
"20141216",18033285352731.29
"20141215",18026487992142.56
"20141212",17998480987314.10
"20141211",17985409515198.76
"20141210",17985409515198.76
"20141209",17997912502715.74
"20141208",17993213058619.35
"20141205",17991068498107.32
"20141204",17993726181400.08
"20141203",17976896374080.00
"20141202",17994739178153.43
"20141201",17988139701976.27
"20141128",18005549328561.45
"20141126",17963753617957.26
"20141125",17973268374867.70
"20141124",17969341202862.68
"20141121",17966430866445.26
"20141120",17966390052905.54
"20141119",17955861759790.12
"20141118",17965853482963.66
"20141117",17955187358115.74
"20141114",17946228427416.76
"20141113",17941406575143.38
"20141112",17936639705375.46
"20141110",17942478973674.58
"20141107",17937617036693.09
"20141106",17938161633953.07
"20141105",17923491376354.03
"20141104",17922328250690.00
"20141103",17908461539950.87
"20141031",17937160394872.60
"20141030",17914425526718.05
"20141029",17904999710062.18
"20141028",17906106113024.88
"20141027",17899703054992.38
"20141024",17898691021355.14
"20141023",17899001165157.98
"20141022",17898403405809.92
"20141021",17909673864034.65
"20141020",17904969580881.62
"20141017",17903370294898.82
"20141016",17899316084553.37
"20141015",17886964853466.85
"20141014",17861216378589.87
"20141010",17858480029490.28
"20141009",17859583673997.51
"20141008",17859802042524.65
"20141007",17867699034165.67
"20141006",17863004998073.03
"20141003",17858510713719.34
"20141002",17872947693176.67
"20141001",17875258091207.08
"20140930",17824071380733.82
"20140929",17781487901300.17
"20140926",17787535095914.11
"20140925",17741568558862.70
"20140924",17752790683108.81
"20140923",17759786274163.15
"20140922",17752082587972.00
"20140919",17749004354887.84
"20140918",17749820713747.83
"20140917",17764742713788.75
"20140916",17770878224353.80
"20140915",17760739788762.62
"20140912",17741170643844.86
"20140911",17742108970073.37
"20140910",17753539449528.81
"20140909",17764720406589.08
"20140908",17757884048448.05
"20140905",17756856045819.45
"20140904",17754467569229.71
"20140903",17734663408950.92
"20140902",17741639147858.18
"20140829",17749172392528.10
"20140828",17721613306706.18
"20140827",17708342668041.17
"20140826",17719515195854.42
"20140825",17712825868365.56
"20140822",17710260573782.84
"20140821",17709322691303.06
"20140820",17690033596105.56
"20140819",17692276725427.85
"20140818",17682532332244.68
"20140815",17678982503280.21
"20140814",17671687900979.84
"20140813",17667502388165.55
"20140812",17680354243586.48
"20140811",17675094670675.66
"20140808",17672734489595.15
"20140807",17670486142057.97
"20140806",17651845933132.44
"20140805",17649650881486.99
"20140804",17640751157460.11
"20140801",17631209292846.22
"20140731",17687136723410.59
"20140730",17618599653160.19
"20140729",17621751199943.72
"20140728",17613035203018.10
"20140725",17611454807678.76
"20140724",17613901518929.04
"20140723",17599231161990.50
"20140722",17610253000219.65
"20140721",17602846009056.50
"20140718",17599556606441.85
"20140717",17600503637303.33
"20140716",17594291030425.77
"20140715",17603731782433.70
"20140714",17591980437201.71
"20140711",17589434621637.93
"20140710",17591098482428.39
"20140709",17586759896863.97
"20140708",17596427039854.56
"20140707",17588757555596.18
"20140703",17586595427577.23
"20140702",17609721841195.62
"20140701",17602672273372.67
"20140630",17632606234365.92
"20140627",17524460363250.30
"20140626",17512592730101.96
"20140625",17533149947693.14
"20140624",17545861055228.61
"20140623",17535731914061.53
"20140620",17529945473040.66
"20140619",17532488016268.40
"20140618",17571991775280.00
"20140617",17581114237583.17
"20140616",17569041604920.91
"20140613",17536123426853.16
"20140612",17536614238239.15
"20140611",17544440933912.98
"20140610",17555165805212.27
"20140609",17548899562327.27
"20140606",17543976854111.74
"20140605",17544581789209.83
"20140604",17518074536326.36
"20140603",17517597022244.87
"20140602",17524872541725.16
"20140530",17516958495107.78
"20140529",17502870380161.92
"20140528",17490047622577.64
"20140527",17494957564945.49
"20140523",17490453119908.96
"20140522",17488395174401.72
"20140521",17475322147342.48
"20140520",17485062209497.43
"20140519",17479199305480.74
"20140516",17473133162652.10
"20140515",17471572575280.71
"20140514",17466359022192.19
"20140513",17477954685990.29
"20140512",17472131682925.49
"20140509",17472278485983.26
"20140508",17472051696926.14
"20140507",17484100151856.27
"20140506",17484285711524.06
"20140505",17473168572574.12
"20140502",17468093940076.33
"20140501",17474314085413.25
"20140430",17508437127661.62
"20140429",17447321527551.15
"20140428",17440764612875.85
"20140425",17436444226130.22
"20140424",17437874260412.18
"20140423",17525948567765.54
"20140422",17528980978730.90
"20140421",17521417830074.79
"20140418",17516581643567.18
"20140417",17512421133896.12
"20140416",17571837454552.98
"20140415",17576842289814.87
"20140414",17541896989433.73
"20140411",17538602387972.87
"20140410",17539023466494.92
"20140409",17556587058571.79
"20140408",17567074702635.03
"20140407",17559603867896.49
"20140404",17555437713940.26
"20140403",17554778670289.33
"20140402",17585625829197.83
"20140401",17578141920035.68
"20140331",17601227291213.89
"20140328",17554275708064.70
"20140327",17533579816074.13
"20140326",17544080042932.50
"20140325",17555984029917.02
"20140324",17550128150467.43
"20140321",17548206894037.06
"20140320",17546932628558.05
"20140319",17549497313923.60
"20140318",17559060160057.74
"20140317",17546814482078.90
"20140314",17511659595323.99
"20140313",17511461705211.85
"20140312",17491372091598.45
"20140311",17501576037738.02
"20140310",17495622444209.79
"20140307",17491079219453.82
"20140306",17491871158767.47
"20140305",17467541352870.06
"20140304",17467228205267.47
"20140303",17444385246890.50
"20140228",17463228562652.94
"20140227",17426891428702.45
"20140226",17410830777447.36
"20140224",17413220474647.90
"20140221",17411178036656.28
"20140220",17409111636454.46
"20140219",17385409685452.00
"20140218",17384649566329.35
"20140214",17258795000703.07
"20140213",17258805514290.93
"20140212",17258782272265.19
"20140211",17258792658336.62
"20140210",17258793918103.22
"20140207",17258824690537.53
"20140206",17258482479004.37
"20140205",17281222665378.63
"20140204",17280020592178.94
"20140203",17263040455036.20
"20140131",17293019654983.61
"20140130",17249265796405.00
"20140129",17272506995913.71
"20140128",17271931802733.26
"20140127",17266723744017.01
"20140124",17263279883739.66
"20140123",17261485887733.09
"20140122",17273488616875.18
"20140121",17276126988070.62
"20140117",17273683713523.05
"20140116",17270240354364.86
"20140115",17286874322095.94
"20140114",17287251611151.62
"20140113",17282527565175.09
"20140110",17280842092016.14
"20140109",17281164714573.43
"20140108",17306977954400.15
"20140107",17315227613858.79
"20140106",17310216315568.94
"20140103",17308849523342.94
"20140102",17315970933899.63
"20131231",17351970784950.15
"20131230",17226768075403.16
"20131227",17226267273544.34
"20131226",17226097907646.29
"20131224",17248088481989.88
"20131223",17250656426380.22
"20131220",17250434606977.38
"20131219",17251528475994.19
"20131218",17258809832599.01
"20131217",17268587651056.23
"20131216",17259029055459.14
"20131213",17224129200180.84
"20131212",17226015851914.45
"20131211",17222454811203.79
"20131210",17234005998603.93
"20131209",17230345583111.52
"20131206",17227010669351.91
"20131205",17228699889181.63
"20131204",17222092499153.62
"20131203",17223254862815.39
"20131202",17235032379905.81
"20131129",17217151645105.86
"20131127",17203336836345.12
"20131126",17219110204136.29
"20131125",17211829040346.01
"20131122",17209511322941.99
"20131121",17208963804203.72
"20131120",17190225699170.90
"20131119",17200725370597.56
"20131118",17192878839268.39
"20131115",17189547404790.46
"20131114",17183316943225.52
"20131113",17149193429752.16
"20131112",17154624205951.04
"20131108",17151627467959.50
"20131107",17149154023335.85
"20131106",17121570995931.69
"20131105",17121761484979.44
